,start,end,technique,text,id,full_text,start_new,end_new
654,215,238,Flag-waving,بلدهم بريطانيا العظمى,35499,سوف ينظر المؤرخون بذهول إلى الوراء كيف أن المتعصبين للتجارة الحرة في أمريكا قد تخلوا عن أكبر قاعدة تصنيع شهدها العالم على الإطلاق كما نقلوا بإقرار من القرنين الثامن عشر والتاسع عشر الذين أدت أفكارهم الكثير لإسقاط بلدهم بريطانيا العظمى,213.0,234.0
655,23,200,Causal Oversimplification,سمح للصين بإدارة فوائض تجارية بقيمة تريليونات دولار على حسابنا وتحويل نفسها إلى أول قوة تصنيع في العالم وتجريد أمريكا من عشرات الآلاف من المصانع والملايين من وظائف التصنيع,35500,بين عامي و سمح للصين بإدارة فوائض تجارية بقيمة تريليونات دولار على حسابنا وتحويل نفسها إلى أول قوة تصنيع في العالم وتجريد أمريكا من عشرات الآلاف من المصانع والملايين من وظائف التصنيع,11.0,182.0
656,77,149,Exaggeration/Minimisation,لحظة فاصلة في تاريخ الولايات المتحدة والعالم وفي مستقبل الحزب الجمهوري,35502,بعد شهرا من توليه المنصب يبدو أن رئاسة ترامب مهما كانت قصيرة ستكون لحظة فاصلة في تاريخ الولايات المتحدة والعالم وفي مستقبل الحزب الجمهوري,67.0,137.0
657,95,110,Loaded Language,معاقبة المعتدين,35504,كان ذلك الحزب الجمهوري مكرسا للتجارة الحرة وفتح الحدود والعفو واستخدام القوة الأمريكية لمعاقبة المعتدين و إنهاء الاستبداد في عالمنا,88.0,103.0
658,114,139,Slogans,إنهاء الاستبداد في عالمنا,35504,كان ذلك الحزب الجمهوري مكرسا للتجارة الحرة وفتح الحدود والعفو واستخدام القوة الأمريكية لمعاقبة المعتدين و إنهاء الاستبداد في عالمنا,106.0,131.0
659,31,53,Loaded Language,عشرات الآلاف من الجرحى,35506,الآلاف من القتلى الأمريكيين وعشرات الآلاف من الجرحى وغرق تريليونات الدولارات والشرق الأوسط غارق في الدماء من أفغانستان إلى العراق وليبيا وسوريا واليمن مع اقتلاع الملايين من جذورهم وشردهم,29.0,51.0
660,124,160,Slogans,التطرف في الدفاع عن الحرية ليس رذيلة,35508,استحوذت على المؤسسة الجمهورية في الانتخابات التمهيدية وصوتت ضد قانون الحقوق المدنية لعام وأعلنت بتحد أن التطرف في الدفاع عن الحرية ليس رذيلة ثم هزمت المعركة حتى النهاية بعد اغتيال جون كنيدي الذي لا يقهر,104.0,140.0
661,4,19,Name calling/Labeling,السيد المحافظ,35509,كان السيد المحافظ الحقيقي صورة حقيقية في الشجاعة,4.0,17.0
662,37,44,Loaded Language,السخرية,35512,لا عجب أن ينظر إلى المؤسسة بمثل هذه السخرية,36.0,43.0
663,29,40,Flag-waving,ديمقراطيتنا,35513,يصف فليك ترامب بأنه خطر على ديمقراطيتنا,28.0,39.0
664,23,35,Exaggeration/Minimisation,حول المستقبل,35515,هذا صراع حول السياسة حول المستقبل,21.0,33.0
665,0,40,Doubt,ماذا أنتج ربع قرن من التجارة الحرة لبوش,35518,ماذا أنتج ربع قرن من التجارة الحرة لبوش,0.0,39.0
666,57,63,Flag-waving,أمريكا,35520,مع انتهاء الحرب الباردة لمدة ربع قرن ما هو الحال الآن لأمريكا التي تبلغ ديونها تريليون دولار وهي تسافر للخارج بحثا عن وحوش لتدميرها,55.0,61.0
667,32,38,Loaded Language,انتصار,35525,اعترفت صحيفة نيويورك تايمز أمس بانتصار ترامب,32.0,38.0
668,0,96,Black-and-white Fallacy/Dictatorship,إذا سقط ترامب وحاولت مؤسسة مستعادة فرض السياسات القديمة فستندلع حرب همجية حقا في هذا البلد,35526,إذا سقط ترامب وحاولت مؤسسة مستعادة فرض السياسات القديمة فستندلع حرب همجية حقا في هذا البلد,0.0,90.0
669,0,30,Black-and-white Fallacy/Dictatorship,بعد ثورة ترمب لا عودة للوراء,35527,بعد ثورة ترمب لا عودة للوراء,0.0,28.0
670,8,30,Exaggeration/Minimisation,معظم الكتاب الأمريكيين,35528,كما قال معظم الكتاب الأمريكيين توماس وولف لا يمكنك العودة إلى المنزل مرة أخرى,8.0,30.0
671,44,52,Flag-waving,مستقبلنا,35529,استوردنا البضائع صنع في الصين أثناء تصدير مستقبلنا,42.0,50.0
672,42,68,Slogans,لإنهاء الاستبداد في عالمنا,35530,ما الذي حققته حملات الديمقراطية الصليبية لإنهاء الاستبداد في عالمنا,41.0,67.0
673,104,115,Name calling/Labeling,الابن الضال,35532,هل يمكن للمؤسسة الجمهورية أن تصدق أنه إذا سقط ترامب أو أسقطوه فسوف يرثون التركة ويرحبون بالمنزل مثل الابن الضال,100.0,111.0
674,0,137,Doubt,هل يعتقدون أن أجندتهم القديمة المتمثلة في فتح الحدود والعفو وعولمة التجارة الحرة والحملات الديمقراطية يمكن أن تصبح أجندة أمريكا مرة أخرى,35533,هل يعتقدون أن أجندتهم القديمة المتمثلة في فتح الحدود والعفو وعولمة التجارة الحرة والحملات الديمقراطية يمكن أن تصبح أجندة أمريكا مرة أخرى,0.0,136.0
675,0,51,Loaded Language,لقد أهدر الكثير من الوقت والمال ودمرت أرواح كثيرة,35534,لقد أهدر الكثير من الوقت والمال ودمرت أرواح كثيرة وعرفت الجلسات أكثر من معظمها أنه لم يكن هناك تواطؤ,0.0,49.0
676,113,144,Presenting Irrelevant Data (Red Herring),لكنهم لم يحاكموا هيلاري كلينتون,35536,قال سوسير لقناة فوكس نيوز لقد فسروا القانون في قضيتي ليقولوا إنه جنائي مشيرا إلى سلطات الادعاء في قضيته لكنهم لم يحاكموا هيلاري كلينتون,104.0,135.0
677,0,60,Whataboutism,قام شخصان على متن سفينتي بفعل الشيء نفسه ولم يعاملوا كمجرمين,35537,قام شخصان على متن سفينتي بفعل الشيء نفسه ولم يعاملوا كمجرمين,0.0,60.0
678,30,39,Loaded Language,لسبب وجيه,35539,وهذا هو ما تحترق به لسبب وجيه,20.0,29.0
679,230,239,Flag-waving,جمهوريتنا,35540,أعتقد أنه أمر رائع أن السيد قد تم العفو عنه أنا أفعل ذلك حقا لكني ما زلت أسأل عما يسأله الكثير من الأمريكيين لماذا تظل المجرم المعروف هيلاري كلينتون طليقة في بلدنا مع مؤسستها الفاسدة التي تستحوذ على المليارات تحطيم جمهوريتنا وتستمر في أن يكون لها صوت وطني,215.0,224.0
680,134,148,Name calling/Labeling,المجرم المعروف,35540,أعتقد أنه أمر رائع أن السيد قد تم العفو عنه أنا أفعل ذلك حقا لكني ما زلت أسأل عما يسأله الكثير من الأمريكيين لماذا تظل المجرم المعروف هيلاري كلينتون طليقة في بلدنا مع مؤسستها الفاسدة التي تستحوذ على المليارات تحطيم جمهوريتنا وتستمر في أن يكون لها صوت وطني,119.0,133.0
681,224,229,Loaded Language,تحطيم,35540,أعتقد أنه أمر رائع أن السيد قد تم العفو عنه أنا أفعل ذلك حقا لكني ما زلت أسأل عما يسأله الكثير من الأمريكيين لماذا تظل المجرم المعروف هيلاري كلينتون طليقة في بلدنا مع مؤسستها الفاسدة التي تستحوذ على المليارات تحطيم جمهوريتنا وتستمر في أن يكون لها صوت وطني,209.0,214.0
682,7,21,Flag-waving,الشعب الأمريكي,35541,لم يكن الشعب الأمريكي موعودا بالعفو ووعدنا بمستشار خاص للبحث في عائلة كلينتون وتحقيق العدالة,7.0,21.0
683,43,50,Name calling/Labeling,شاب جيد,35542,إنها حالة محزنة للغاية لأن كريستيان سوسير شاب جيد,42.0,49.0
684,41,44,Loaded Language,غبي,35545,قال جريج رينكي محامي سوسير لقد كان خطأ غبيا من قبل شاب جدا,39.0,42.0
685,0,15,Flag-waving,ميزة الأمريكيين,35547,ميزة الأمريكيين,0.0,15.0
686,69,87,Name calling/Labeling,مستويات عهد أوباما,35551,لقد انخفض بشكل حاد في الأشهر التي أعقبت انتخابات لكنه عاد إلى مستويات عهد أوباما في الربيع,62.0,80.0
687,0,19,Loaded Language,المهاجرون المتميزون,35552,المهاجرون المتميزون,0.0,19.0
688,22,28,Loaded Language,استيقظ,35553,ماذا يمكن أن يحدث إذا استيقظ الكونجرس الذي يسيطر عليه الحزب الجمهوري وأصدر قرارا بوقف الهجرة,22.0,28.0
689,0,7,Loaded Language,التعادل,35560,التعادل,0.0,7.0
