id,technique,variation_num,original_text,augmented_text,words_replaced,replacement_ratio,is_taken,need_modify,modified_text,Unnamed: 7,id_taken,Unnamed: 10
1.4e+18,Appeal to fear/prejudice,4,آلية تشكيل الحكومات أصبح خطيراً,إجراء صياغة سلطات أصبح جللا,4,80.00%,1.0,1.0,آلية تشكيل الحكومات أصبح رهيبا,,,
1.4e+18,Loaded Language,1,عسير وصعب,مُحَال عسير,2,100.00%,,,مُحَال عسير,,,
1.4e+18,Loaded Language,2,عسير وصعب,صَعْبُ مَنَالِ مُتَعَسِّر,2,66.70%,,,صَعْبُ مَنَالِ مُتَعَسِّر,,,
1.4e+18,Loaded Language,3,عسير وصعب,صعب حَرِج,2,100.00%,,,صعب حَرِج,,,
1.4e+18,Loaded Language,4,عسير وصعب,عسير عسر,1,50.00%,,,عسير عسر,,,
1.4e+18,Loaded Language,5,عسير وصعب,مُستَعْصٍ مُمَاحِي,2,100.00%,,,مُستَعْصٍ مُمَاحِي,,,
1.4e+18,Loaded Language,6,عسير وصعب,مُحَال وصعب,1,50.00%,,,مُحَال وصعب,,,
1.4e+18,Loaded Language,1,نجاعة,كفاءة,1,100.00%,,,كفاءة,,,
1.4e+18,Loaded Language,2,نجاعة,إنتاجية,1,100.00%,,,إنتاجية,,,
1.4e+18,Loaded Language,3,نجاعة,جودة,1,100.00%,,,جودة,,,
1.4e+18,Loaded Language,4,نجاعة,إتقان,1,100.00%,,,إتقان,,,
1.4e+18,Loaded Language,5,نجاعة,جدوى,1,100.00%,,,جدوى,,,
1.4e+18,Loaded Language,1,مكبل ,موثوق,1,100.00%,,,موثوق,,,
1.4e+18,Loaded Language,2,مكبل ,مُصفّد,1,100.00%,,,مُصفّد,,,
1.4e+18,Loaded Language,3,مكبل ,مقيّد,1,100.00%,,,مقيّد,,,
1.4e+18,Loaded Language,4,مكبل ,مُغلّل,1,100.00%,,,مُغلّل,,,
1.4e+18,Loaded Language,5,مكبل ,مُكبّر,1,100.00%,,,مُكبّر,,,
1.4e+18,Loaded Language,6,مكبل ,مُكبوت,1,100.00%,,,مُكبوت,,,
1.4e+18,Loaded Language,1,اعتداء,اعتوار,1,100.00%,,,اعتوار,,,
1.4e+18,Loaded Language,2,اعتداء,انتهاك,1,100.00%,,,انتهاك,,,
1.4e+18,Loaded Language,3,اعتداء,تعدٍّ,1,100.00%,,,تعدٍّ,,,
1.4e+18,Loaded Language,4,اعتداء,اعتساف,1,100.00%,,,اعتساف,,,
1.4e+18,Loaded Language,5,اعتداء,غارة,1,100.00%,,,غارة,,,
1.4e+18,Name calling/Labeling,1,الاحتلال,الاستيلاء,1,100.00%,,,الاستيلاء,,,
1.4e+18,Name calling/Labeling,2,الاحتلال,الاجتياح,1,100.00%,,,الاجتياح,,,
1.4e+18,Name calling/Labeling,3,الاحتلال,الضم,1,100.00%,,,الضم,,,
1.4e+18,Name calling/Labeling,4,الاحتلال,الاستحواذ,1,100.00%,,,الاستحواذ,,,
1.4e+18,Name calling/Labeling,1,المحتلة,المُستَعبَدة,1,100.00%,,,المُستَعبَدة,,,
1.4e+18,Name calling/Labeling,2,المحتلة,المسلوبة,1,100.00%,,,المسلوبة,,,
1.4e+18,Name calling/Labeling,3,المحتلة,المحتسبة,1,100.00%,,,المحتسبة,,,
1.4e+18,Name calling/Labeling,4,المحتلة,المغتصبة,1,100.00%,,,المغتصبة,,,
1.4e+18,Name calling/Labeling,5,المحتلة,المدججة,1,100.00%,,,المدججة,,,
1.4e+18,Name calling/Labeling,6,المحتلة,المقموعة,1,100.00%,,,المقموعة,,,
1.4e+18,Appeal to authority,1,مشعل: القضية الفلسطينية واحدة لا تتجزأ ,مُوقِد خلاف فلسطينية واحدة لا تفتقت,3,50.00%,1.0,1.0,قال مشعل: القضية الفلسطينية واحدة لا تنقسم,,,
1.4e+18,Appeal to authority,2,مشعل: القضية الفلسطينية واحدة لا تتجزأ ,مِشْكاة رأي غَزَّوِيَّةٌ أحادية لا انشطرت,5,83.30%,1.0,1.0, صرح محمود: القضية الفلسطينية واحدة لا تتشعب,,,
1.4e+18,Appeal to authority,3,مشعل: القضية الفلسطينية واحدة لا تتجزأ ,مشعل رأي عَرَبِيَّةٌ واحدة لا تفتت,3,50.00%,1.0,1.0,صلاح: القضية العربية وحيدة لا تتقطع,,,
1.4e+18,Appeal to authority,4,مشعل: القضية الفلسطينية واحدة لا تتجزأ ,مِفْتَح خلاف رَحْوَلِيَّةٌ وحيدة معزولة لا تتجزأ,4,57.10%,1.0,1.0,أحمد: القضية الفلسطينية وحيدة قائمة بذاتها لا تتفتت,,,
1.4e+18,Appeal to authority,3,مشعل: القضية الفلسطينية واحدة لا تتجزأ ,مشعل رأي عَرَبِيَّةٌ واحدة لا تفتت,3,50.00%,1.0,1.0,صلاح: القضية العربية واحدة لا تتقطع,,,
1.4e+18,Appeal to authority,4,مشعل: القضية الفلسطينية واحدة لا تتجزأ ,مِفْتَح خلاف رَحْوَلِيَّةٌ وحيدة معزولة لا تتجزأ,4,57.10%,1.0,1.0,أحمد: القضية الفلسطينية واحدة لا تنقسم,,,
1.4e+18,Repetition,1,واحدة لا تتجزأ,وحيدة قائمة بذاتها لا تفتتت,2,40.00%,1.0,1.0,وحيدة قائمة بذاتها لا تتفتت,,,
1.4e+18,Repetition,2,واحدة لا تتجزأ,واحدة لا تشرذمت,1,33.30%,1.0,1.0,واحدة لا تنقسم,,,
1.4e+18,Repetition,3,واحدة لا تتجزأ,الوحيدة لا انقسمت,2,66.70%,1.0,1.0,وحيدة لا تتقطع,,,
1.4e+18,Repetition,4,واحدة لا تتجزأ,فرد عداد لا تفرقت,2,50.00%,1.0,1.0,واحدة لا تتشعب,,,
1.4e+18,Repetition,5,واحدة لا تتجزأ,واحدة لا مثيل لها لا انشعبت,2,33.30%,1.0,1.0,واحدة لا تقسم,,,
1.4e+18,Repetition,5,واحدة لا تتجزأ,واحدة لا مثيل لها لا انشعبت,2,33.30%,1.0,1.0,واحدة لا تتقطع,,,
1.4e+18,Slogans,1,#غزة_تنتصر,قوة تنتصر,1,50.00%,,1.0,القوة تنتصر,,,
1.4e+18,Slogans,2,#غزة_تنتصر,عزيمة تنتصر,1,50.00%,,1.0,العزيمة تنتصر,,,
1.4e+18,Slogans,3,#غزة_تنتصر,قلعة تَظْفَرُ,2,100.00%,,1.0,القلعة تَظْفَرُ,,,
1.4e+18,Slogans,4,#غزة_تنتصر,غزة تَسُودُ,1,50.00%,,1.0,غزة تفوز,,,
1.4e+18,Flag-waving,1,القضية الفلسطينية واحدة لا تتجزأ,الأمر مُقَاوِمَةٌ وحيدة لا انفرطت,4,80.00%,1.0,1.0,القضية الفلسطينية واحدة لا تنقسم,,,
1.4e+18,Flag-waving,2,القضية الفلسطينية واحدة لا تتجزأ,الإشكالية مُهَجَّرَةٌ واحدة لا انشقت,3,60.00%,1.0,1.0,القضية الفلسطينية واحدة لا تتشعب,,,
1.4e+18,Flag-waving,3,القضية الفلسطينية واحدة لا تتجزأ,القضية فلسطينية وحيداء لا انفرطت,2,40.00%,1.0,1.0,القضية العربية وحيدة لا تتقطع,,,
1.4e+18,Flag-waving,4,القضية الفلسطينية واحدة لا تتجزأ,الأمر رَحْوَلِيَّةٌ وحيدة بذاتها لا تباينت,4,66.70%,1.0,1.0,القضية الفلسطينية وحيدة قائمة بذاتها لا تتفتت,,,
1.4e+18,Flag-waving,5,القضية الفلسطينية واحدة لا تتجزأ,القضية فلسطينية خالصة لا تباينت,2,40.00%,1.0,1.0,القضية العربية واحدة لا تتقطع,,,
1.4e+18,Flag-waving,6,القضية الفلسطينية واحدة لا تتجزأ,المقضية مُهَجَّرَةٌ واحدة لا تجزأت,3,60.00%,1.0,1.0,القضية الفلسطينية واحدة لا تنقسم,,,
1.4e+18,Loaded Language,1,تقتحم,اقتحاق,1,100.00%,,,اقتحاق,,,
1.4e+18,Loaded Language,2,تقتحم,انداحت,1,100.00%,,,انداحت,,,
1.4e+18,Loaded Language,3,تقتحم,اندفعت,1,100.00%,,,اندفعت,,,
1.4e+18,Loaded Language,4,تقتحم,اقتحمت,1,100.00%,,,اقتحمت,,,
1.4e+18,Loaded Language,5,تقتحم,تهجمت,1,100.00%,,,تهجمت,,,
1.1e+18,Loaded Language,1,المتوج,مُتَاجِد,1,100.00%,,,مُتَاجِد,,,
1.1e+18,Loaded Language,2,المتوج,مُتَوَشِّح,1,100.00%,,,مُتَوَشِّح,,,
1.1e+18,Loaded Language,3,المتوج,مُتَاكِس,1,100.00%,,,مُتَاكِس,,,
1.1e+18,Loaded Language,4,المتوج,مُتَوَّجٌ بِالذَّهَب,1,50.00%,,,مُتَوَّجٌ بِالذَّهَب,,,
1.05e+18,Name calling/Labeling,1,رجل التوافق,رجل وفاق,1,50.00%,,,رجل وفاق,,,
1.05e+18,Name calling/Labeling,2,رجل التوافق,فَارِسٌ توافق,1,50.00%,,,فَارِسٌ توافق,,,
1.05e+18,Name calling/Labeling,3,رجل التوافق,غُلاَمٌ وفاق,2,100.00%,,,غُلاَمٌ وفاق,,,
1.05e+18,Name calling/Labeling,4,رجل التوافق,فَتَى وفاق,2,100.00%,,,فَتَى وفاق,,,
1.05e+18,Name calling/Labeling,5,رجل التوافق,مَرْءُ وفاق,2,100.00%,,,مَرْءُ وفاق,,,
1.38e+18,Loaded Language,1,صدمة,ضَرْبَةٌ,1,100.00%,,,ضَرْبَةٌ,,,
1.38e+18,Loaded Language,2,صدمة,هَزَّةٌ,1,100.00%,,,هَزَّةٌ,,,
1.38e+18,Loaded Language,3,صدمة,مُفاجَأةٌ,1,100.00%,,,مُفاجَأةٌ,,,
1.38e+18,Name calling/Labeling,1,القرار الروسي,الْبَتُّ كَرَمْلِينِيُّ,2,100.00%,,,الْبَتُّ كَرَمْلِينِيُّ,,,
1.38e+18,Name calling/Labeling,2,القرار الروسي,الْحَسْم روسي,1,50.00%,,,الْحَسْم روسي,,,
1.38e+18,Name calling/Labeling,3,القرار الروسي,القرار رَّوْبَلِيُّ,1,50.00%,,,القرار رَّوْبَلِيُّ,,,
1.38e+18,Name calling/Labeling,4,القرار الروسي,القرار مُوسْكُوفِيُّ,1,50.00%,,,القرار مُوسْكُوفِيُّ,,,
1.38e+18,Name calling/Labeling,5,القرار الروسي,الحُكْم شُّرْطِيُّ,2,100.00%,,,الحُكْم شُّرْطِيُّ,,,
1.38e+18,Name calling/Labeling,6,القرار الروسي,القرار بَلْدَمِيّ,1,50.00%,,,القرار بَلْدَمِيّ,,,
1.38e+18,Loaded Language,1,المفاجئ,فَجْأَةً,1,100.00%,,,فَجْأَةً,,,
1.38e+18,Loaded Language,2,المفاجئ,صَادِمَةٌ,1,100.00%,,,صَادِمَةٌ,,,
1.38e+18,Loaded Language,3,المفاجئ,البَغتة,1,100.00%,,,البَغتة,,,
1.38e+18,Loaded Language,4,المفاجئ,عَنْ قُرْب,1,50.00%,,,عَنْ قُرْب,,,
1.38e+18,Loaded Language,5,المفاجئ,بَاتِرَةً,1,100.00%,,,بَاتِرَةً,,,
1.38e+18,Loaded Language,6,المفاجئ,خَاطِفَةً,1,100.00%,,,خَاطِفَةً,,,
1.4e+18,Loaded Language,1,يجب,لا بُدَّ وَلا بُدَّ,1,25.00%,,,لا بُدَّ وَلا بُدَّ,,,
1.4e+18,Loaded Language,2,يجب,لا بُدَّ وَلا مَحِيصَ,1,25.00%,,,لا بُدَّ وَلا مَحِيصَ,,,
1.4e+18,Loaded Language,3,يجب,يَنْبَغِي,1,100.00%,,,يَنْبَغِي,,,
1.4e+18,Loaded Language,4,يجب,لابُدَّ,1,100.00%,,,لابُدَّ,,,
1.4e+18,Loaded Language,5,يجب,يَا حَبَّذَا,1,50.00%,,,يَا حَبَّذَا,,,
1.4e+18,Loaded Language,6,يجب,يَجِبُ أَنَّ,1,50.00%,,,يَجِبُ أَنَّ,,,
1.4e+18,Loaded Language,1,بحزم,إقدامًا,1,100.00%,,,إقدامًا,,,
1.4e+18,Loaded Language,2,بحزم,حسمًا,1,100.00%,,,حسمًا,,,
1.4e+18,Loaded Language,3,بحزم,حَزْمًا,1,100.00%,,,حَزْمًا,,,
1.4e+18,Loaded Language,4,بحزم,حزمًا,1,100.00%,,,حزمًا,,,
1.4e+18,Name calling/Labeling,1,الاحتلال الإسرائيلي,الإخضاع صهيوني,2,100.00%,,,الإخضاع صهيوني,,,
1.4e+18,Name calling/Labeling,2,الاحتلال الإسرائيلي,الاحتلال يهودي,1,50.00%,,,الاحتلال يهودي,,,
1.4e+18,Name calling/Labeling,3,الاحتلال الإسرائيلي,الاحتلال إسرائيليتي,1,50.00%,,,الاحتلال إسرائيليتي,,,
1.4e+18,Name calling/Labeling,4,الاحتلال الإسرائيلي,الإخضاع يعقوبي,2,100.00%,,,الإخضاع يعقوبي,,,
1.4e+18,Name calling/Labeling,5,الاحتلال الإسرائيلي,السيطرة إسرائيلي,1,50.00%,,,السيطرة إسرائيلي,,,
1.4e+18,Name calling/Labeling,6,الاحتلال الإسرائيلي,القهر إسرائيليتي,2,100.00%,,,القهر إسرائيليتي,,,
1.4e+18,Loaded Language,1,محاسبته,مُفَاحَصَة,1,100.00%,,,مُفَاحَصَة,,,
1.4e+18,Loaded Language,2,محاسبته,مُحَاجَّة,1,100.00%,,,مُحَاجَّة,,,
1.4e+18,Loaded Language,3,محاسبته,مُطَالَبَة,1,100.00%,,,مُطَالَبَة,,,
1.4e+18,Loaded Language,4,محاسبته,مُسَاءَلَة,1,100.00%,,,مُسَاءَلَة,,,
1.4e+18,Loaded Language,5,محاسبته,مُحَاسَبَة,1,100.00%,,,مُحَاسَبَة,,,
1.4e+18,Loaded Language,6,محاسبته,مُحَاورة,1,100.00%,,,مُحَاورة,,,
1.4e+18,Loaded Language,1,الاحتلال,الغزو,1,100.00%,,,الغزو,,,
1.4e+18,Loaded Language,2,الاحتلال,الهيمنة,1,100.00%,,,الهيمنة,,,
1.4e+18,Loaded Language,3,الاحتلال,التسلط,1,100.00%,,,التسلط,,,
1.4e+18,Loaded Language,4,الاحتلال,الإخضاع,1,100.00%,,,الإخضاع,,,
1.39e+18,Loaded Language,1,الخطر,الهلاك,1,100.00%,,0.0,الهلاك,,1.0,
1.39e+18,Loaded Language,2,الخطر,التهديد,1,100.00%,,0.0,التهديد,,1.0,
1.39e+18,Loaded Language,3,الخطر,المحق,1,100.00%,,0.0,الإنذار,,1.0,
1.39e+18,Loaded Language,4,الخطر,الخسران,1,100.00%,,0.0,الخسران,,1.0,
1.39e+18,Appeal to fear/prejudice,1,يدقون ناقوس الخطر,يدقون قَرْقافَة خطر,1,33.30%,,1.0,يدقون طبول الهلاك,,1.0,
1.39e+18,Appeal to fear/prejudice,2,يدقون ناقوس الخطر,يقرعون ناقوس عُسر,2,66.70%,,1.0,يقرعون جرس الإنذار,,1.0,
1.39e+18,Appeal to fear/prejudice,3,يدقون ناقوس الخطر,يُحكِمون صَلْصَلَة تهديد,3,100.00%,,1.0,يصدرون صوت الخطر,,1.0,
1.39e+18,Appeal to fear/prejudice,4,يدقون ناقوس الخطر,يثبتون قَرْقافَة تهديد,3,100.00%,,1.0,يدقون ناقوس الخسران,,1.0,
1.36e+18,Name calling/Labeling,1,كويكب يوم القيامة,كويكب يوم نشأة,1,33.30%,,,كويكب يوم نشأة,,,
1.36e+18,Name calling/Labeling,2,كويكب يوم القيامة,شهاب يوم يوم فصل,2,50.00%,,,شهاب يوم يوم فصل,,,
1.36e+18,Name calling/Labeling,3,كويكب يوم القيامة,مذنب يوم قيامة,1,33.30%,,,مذنب يوم قيامة,,,
1.36e+18,Name calling/Labeling,4,كويكب يوم القيامة,شظية يوم يوم فصل,2,50.00%,,,شظية يوم يوم فصل,,,
1.36e+18,Name calling/Labeling,5,كويكب يوم القيامة,كويكب يوم يوم عرض,1,25.00%,,,كويكب يوم يوم عرض,,,
1.36e+18,Appeal to fear/prejudice,1,سوريا تعاني من أسوأ أزمة جوع حتى الأن,سوريا تكابد من أنكأ هَمّ جُرْعَةٌ حتى أن,4,50.00%,,1.0,تعاني سوريا من أشد أزمة جوع حتى الآن,,1.0,
1.36e+18,Appeal to fear/prejudice,2,سوريا تعاني من أسوأ أزمة جوع حتى الأن,أَرْضُ شَّام تعاني من أخسّ نكبة جوع حتى حالمة,4,44.40%,,1.0,غزة تعاني من أشرس محنة جوع حتى الأن,,1.0,
1.36e+18,Appeal to fear/prejudice,3,سوريا تعاني من أسوأ أزمة جوع حتى الأن,سوريا تعاني من أخسّ ضيق جُرْعَةٌ حتى أن,3,37.50%,,1.0,سوريا تعاني من أسوأ أزمة نقص الطعام حتى الأن,,1.0,
1.36e+18,Appeal to fear/prejudice,4,سوريا تعاني من أسوأ أزمة جوع حتى الأن,سوريا تعاني من أسوأ محنة خَوَاءٌ حتى حالمة,3,37.50%,,1.0,تعامي غزة من أقبح محنة لشح الطعام حتى يومنا هذا,,1.0,
1.36e+18,Appeal to fear/prejudice,1,سوريا تعاني من أسوأ أزمة جوع حتى الأن,سوريا تكابد من أنكأ هَمّ جُرْعَةٌ حتى أن,4,50.00%,,1.0,تعاني سوريا من أحطّ بلية ضَنك حتى الآن,,1.0,
1.36e+18,Appeal to fear/prejudice,2,سوريا تعاني من أسوأ أزمة جوع حتى الأن,أَرْضُ شَّام تعاني من أخسّ نكبة جوع حتى حالمة,4,44.40%,,1.0,غزة تعاني من أسوأ شدة جوع حتى الأن,,1.0,
1.36e+18,Appeal to fear/prejudice,3,سوريا تعاني من أسوأ أزمة جوع حتى الأن,سوريا تعاني من أخسّ ضيق جُرْعَةٌ حتى أن,3,37.50%,,1.0,سوريا تعاني من أسوأ نكبة ضَنك حتى الأن,,1.0,
1.36e+18,Appeal to fear/prejudice,4,سوريا تعاني من أسوأ أزمة جوع حتى الأن,سوريا تعاني من أسوأ محنة خَوَاءٌ حتى حالمة,3,37.50%,,1.0,تعامي غزة من أخسّ أزمة إِملاق حتى يومنا هذا,,1.0,
1.36e+18,Appeal to fear/prejudice,4,سوريا تعاني من أسوأ أزمة جوع حتى الأن,سوريا تعاني من أسوأ محنة خَوَاءٌ حتى حالمة,3,37.50%,,1.0,تعامي غزة من أشقى نكبة جفاف حتى يومنا هذا,,1.0,
