,full_text,start,end,technique,text,id,start_new,end_new,augmented_text,augmented_full_text
108,شاهد شابة سعودية تقع في كارثة وتدهس جمعا من الناس بسيارتها الفارهة,24,29,Loaded Language,كارثة,1367143382750003203,24.0,29.0,كارثة.,شاهد شابة سعودية تقع في كارثة. وتدهس جمعا من الناس بسيارتها الفارهة
109,عاجل دياب هناك حصار خارجي مطبق على لبنان لدفعه للانهيار الشامل,35,39,Loaded Language,حصار,1400123378191802385,15.0,19.0,أي حصار.,عاجل دياب هناك أي حصار. خارجي مطبق على لبنان لدفعه للانهيار الشامل
110,عاجل حركة حماس ما يجري في المسجد الأقصى مجزرة حقيقية ستدفع سلطات الاحتلال الإسرائيلية ثمنها,60,72,Loaded Language,مجزرة حقيقية,1391667689656102914,40.0,52.0,مذبحة حقيقية,عاجل حركة حماس ما يجري في المسجد الأقصى مذبحة حقيقية ستدفع سلطات الاحتلال الإسرائيلية ثمنها
111,٢٥ أيار مظاهرات حاشدة في العراق ترفع شعار من قتلني مطالبة بمحاسبة المسؤولين عن اغتيال نشطاء وإعلاميين وتحيي مطالب مظاهرات تشرين,47,55,Loaded Language,من قتلني,7329,42.0,50.0,من قتلني؟,٢٥ أيار مظاهرات حاشدة في العراق ترفع شعار من قتلني؟ مطالبة بمحاسبة المسؤولين عن اغتيال نشطاء وإعلاميين وتحيي مطالب مظاهرات تشرين
112,الكفيل شتمه وهانه وطرده من الشغل استغاثة أم مصرية لتعرض نجلها للظلم من كفيله السعودي مصر,37,44,Loaded Language,استغاثة,1388629308151762948,33.0,40.0,ما قد قد يُحتمل في أيار/مايو.,الكفيل شتمه وهانه وطرده من الشغل ما قد قد يُحتمل في أيار/مايو. أم مصرية لتعرض نجلها للظلم من كفيله السعودي مصر
113,قتلى وجرحى برصاص ميليشيات الأسد احتفالا ب الانتخابات,17,25,Loaded Language,ميليشيات,7344,17.0,25.0,الميل,قتلى وجرحى برصاص الميل الأسد احتفالا ب الانتخابات
114,مشاهد وكلمات حزينة لسكان غزة من أطلال ذكرياتهم التي تدمرت من القصف تاجر خسر محله في برج الشروق المدمر يختصر مأساة أهل القطاع العربية,111,116,Loaded Language,مأساة,7038,108.0,113.0,ما عُطريّاً.,مشاهد وكلمات حزينة لسكان غزة من أطلال ذكرياتهم التي تدمرت من القصف تاجر خسر محله في برج الشروق المدمر يختصر ما عُطريّاً. أهل القطاع العربية
115,شرخ كبير تداعيات تسريبات ظريف على المؤسسات الإيرانية عاجل,21,28,Loaded Language,تسريبات,1389064105458380802,17.0,24.0,-الفترات المنقطعة.,شرخ كبير تداعيات -الفترات المنقطعة. ظريف على المؤسسات الإيرانية عاجل
116,لقاح فيروس كورونا ما تأثير حرب اللقاحات على الدول الفقيرة صحف عربية عربي,29,41,Loaded Language,حرب اللقاحات,1356271233046872074,27.0,39.0,حرب تطعيم الحرب.,لقاح فيروس كورونا ما تأثير حرب تطعيم الحرب. على الدول الفقيرة صحف عربية عربي
117,صور مكبل القدمين آثار اعتداء الاحتلال على الطفل محمد يحيى في مدينة الطيبة المحتلة فلسطين,5,10,Loaded Language,مكبل,1399253718202265602,4.0,8.0,قُصفت.,صور قُصفت. القدمين آثار اعتداء الاحتلال على الطفل محمد يحيى في مدينة الطيبة المحتلة فلسطين
118,رئيس نادي الأسير الفلسطيني قدورة فارس ل عربي إسرائيل استثمرت كل إمكانياتها بهدف محو ذاكرة الفلسطينيين الذين يحملون الهوية الإسرائيلية لكن موجة التصعيد الأخير كشفت فشل تلك الخطط على نحو فجر موجة الاعتقالات الأخيرة,193,213,Loaded Language,فجر موجة الاعتقالات,7117,185.0,204.0,فجروا موجة الإيقاف.,رئيس نادي الأسير الفلسطيني قدورة فارس ل عربي إسرائيل استثمرت كل إمكانياتها بهدف محو ذاكرة الفلسطينيين الذين يحملون الهوية الإسرائيلية لكن موجة التصعيد الأخير كشفت فشل تلك الخطط على نحو فجروا موجة الإيقاف. الأخيرة
120,النوري اللجمي رئيس الهايكا الحكومة لم تحرك ساكنا أمام تجاوزات سعيد الجزيري و رئيس الحكومة طلبنا نقابلوه عديد المرات و ما رجعش علينا,37,50,Loaded Language,لم تحرك ساكنا,1387023920453332996,35.0,48.0,أنت لم تقم بالتحرّك.,النوري اللجمي رئيس الهايكا الحكومة أنت لم تقم بالتحرّك. أمام تجاوزات سعيد الجزيري و رئيس الحكومة طلبنا نقابلوه عديد المرات و ما رجعش علينا
121,شرخ كبير تداعيات تسريبات ظريف على المؤسسات الإيرانية عاجل,1,4,Loaded Language,شرخ,1389064105458380802,0.0,3.0,مُخَخْدَخ.,مُخَخْدَخ. كبير تداعيات تسريبات ظريف على المؤسسات الإيرانية عاجل
123,التلفزيون السعودي عن متحدث باسم التحالف ادعاء مليشيا الحوثي تنفيذ عملية على حدود جازان فبركة إعلامية السعودية اليمن,48,54,Loaded Language,مليشيا,7332,46.0,52.0,ميليشيات الميليشيا.,التلفزيون السعودي عن متحدث باسم التحالف ادعاء ميليشيات الميليشيا. الحوثي تنفيذ عملية على حدود جازان فبركة إعلامية السعودية اليمن
124,مراسلة فرانس انتشال ضحايا من عائلة كاملة قصف منزلها في شمال غزة ونزوح كبير,73,82,Loaded Language,نزوح كبير,1393098908218269697,65.0,74.0,التشريد الجماعي.,مراسلة فرانس انتشال ضحايا من عائلة كاملة قصف منزلها في شمال غزة والتشريد الجماعي.
125,بعد دورهم في التشبيح العلني فنانون يؤيدون قاتل الشعب السوري في مسرحية الانتخابات,45,62,Loaded Language,قاتل الشعب السوري,7285,42.0,59.0,قاتل الشعب السوري,بعد دورهم في التشبيح العلني فنانون يؤيدون قاتل الشعب السوري في مسرحية الانتخابات
126,نتنياهو يتوعد الفصائل الفلسطينية بأن تدفع ثمنا باهظا وحماس مستعدة للتصعيد الإسرائيلي,70,89,Loaded Language,للتصعيد الإسرائيلي,7277,66.0,84.0,تصعيد إسرائيل.,نتنياهو يتوعد الفصائل الفلسطينية بأن تدفع ثمنا باهظا وحماس مستعدة تصعيد إسرائيل.
127,شاهد تظاهرة أمام مقر سفارة الاحتلال في لندن تنديدا بجرائم الاحتلال في القدس وغزة,55,73,Loaded Language,بجرائم الاحتلال,1396079560697974790,51.0,66.0,في ميدان حقوق الإنسان,شاهد تظاهرة أمام مقر سفارة الاحتلال في لندن تنديدا في ميدان حقوق الإنسان في القدس وغزة
128,الوزير الأول اليوم الوطني للذاكرة يبقي مجازر ماي محفورة في ذاكرتنا,56,61,Loaded Language,مجازر,1390983542763622400,39.0,44.0,مذبحات.,الوزير الأول اليوم الوطني للذاكرة يبقي مذبحات. ماي محفورة في ذاكرتنا
129,اقتتال الميليشيات يهدد العاصمة الليبية,18,22,Loaded Language,يهدد,1374754493343150081,18.0,22.0,التهديد بالتهديد.,اقتتال الميليشيات التهديد بالتهديد. العاصمة الليبية
130,تزامنا مع انطلاق مناورات حماة النيل أنباء عن وقوع اشتباكات بالأسلحة الثقيلة بين الجيشين السوداني والإثيوبي,64,79,Loaded Language,الأسلحة الثقيلة,7271,60.0,75.0,,تزامنا مع انطلاق مناورات حماة النيل أنباء عن وقوع اشتباكات ب بين الجيشين السوداني والإثيوبي
131,شام الأحرار في مدينة ادلب يتظاهرون تأكيدا على عدم شرعية الأسد وانتخاباته لاشرعية للاسد وانتخاباته,29,37,Loaded Language,يتظاهرون,7072,26.0,34.0,عرض عرضية.,شام الأحرار في مدينة ادلب عرض عرضية. تأكيدا على عدم شرعية الأسد وانتخاباته لاشرعية للاسد وانتخاباته
