,full_text,start,end,technique,text,id,start_new,end_new,augmented_text,augmented_full_text
609,الشبكة السورية دولة عار تقودها روسيا صوتت ضد قرارات حظر الأسلحة الكيميائية حول سوريا,16,92,Smears,دولة عار تقودها روسيا صوتت ضد قرارات حظر الأسلحة الكيميائية حول سوريا,7341,15.0,84.0,دولة فضِيْحة تقودها روسيا صوتت ضد قرارات حظر الأسلحة الكيميائية حول سوريا,الشبكة السورية دولة فضِيْحة تقودها روسيا صوتت ضد قرارات حظر الأسلحة الكيميائية حول سوريا
693,بعد سنوات من الإنكار لإستعمال المخدرات في عدوانها على الجزائر والعديد من دول العالم المغرب يخرج للعلن عبر مشروع قانون يشرع استخدام هذه السموم,2,146,Smears,بعد سنوات من الإنكار لإستعمال المخدرات في عدوانها على الجزائر والعديد من دول العالم المغرب يخرج للعلن عبر مشروع قانون يشرع استخدام هذه السموم,1365398464738246666,0.0,141.0,بعد سنوات من الإنكار لإستعمال المخدرات في عدوانها على الجزائر والعديد من دول الكوْن المغرب يخرج للعلن عبر مشروع قانون يشرع استخدام هذه السموم,بعد سنوات من الإنكار لإستعمال المخدرات في عدوانها على الجزائر والعديد من دول الكوْن المغرب يخرج للعلن عبر مشروع قانون يشرع استخدام هذه السموم
694,قائد حركة الجهاد شكر جهوده و إسماعيل هنية عده شهيدا من هو قاسم سليماني الذي قامت ميليشياته الطائفية بارتكاب مجازر مروعة بحق السوريين والعراقيين واليمنيين وشرد الملايين من العرب العربية,0,181,Smears,قائد حركة الجهاد شكر جهوده و إسماعيل هنية عده شهيدا من هو قاسم سليماني الذي قامت ميليشياته الطائفية بارتكاب مجازر مروعة بحق السوريين والعراقيين واليمنيين وشرد الملايين من العرب,7039,0.0,176.0,قائد عمل الجهاد شكر جهوده و إسماعيل هنية عده شهيدا من هو قاسم سليماني الذي قامت ميليشياته الطائفية بارتكاب مجازر مروعة بحق السوريين والعراقيين واليمنيين وشرد الملايين من العرب,قائد عمل الجهاد شكر جهوده و إسماعيل هنية عده شهيدا من هو قاسم سليماني الذي قامت ميليشياته الطائفية بارتكاب مجازر مروعة بحق السوريين والعراقيين واليمنيين وشرد الملايين من العرب العربية
0,فوق السلطة الإمارات تهنىء إيران برمضان وإسرائيل بالنكبة,52,58,Loaded Language,النكبة,7049,49.0,55.0,النكبة,فوق السلطة الإمارات تهنىء إيران برمضان وإسرائيل بالنكبة
1,الم قاومة تخلد ذكرى الش هداء بصواريخ وأسلحة نوعية خلال معركة سيف القدس إليكم القصة فلسطين تنتصر,17,21,Loaded Language,تخلد,1396531706098851843,10.0,14.0,تخلد,الم قاومة تخلد ذكرى الش هداء بصواريخ وأسلحة نوعية خلال معركة سيف القدس إليكم القصة فلسطين تنتصر
2,سر إجبار إيران للمحكوم عليهن بالاعدام على الزواج مهمة خاصة,37,59,Loaded Language,للمحكوم عليهن بالاعدام,1397555797702418440,15.0,37.0,للمحكوم عليهن بالاعدام,سر إجبار إيران للمحكوم عليهن بالاعدام على الزواج مهمة خاصة
3,وزير خارجية الأردن يحذر من تفجر الأمور مرة أخرى في حال تهجير إسرائيل سكان حي الشيخ جراح في القدس,28,48,Loaded Language,تفجر الأمور مرة أخرى,7110,27.0,47.0,تفجر الأمور مرة أخرى,وزير خارجية الأردن يحذر من تفجر الأمور مرة أخرى في حال تهجير إسرائيل سكان حي الشيخ جراح في القدس
4,اصابات باقتحام الاحتلال لمخيم عايدة في بيت لحم واعتقال فلسطينيا بالضفة صحيفة الرأي الأردن,15,23,Loaded Language,الاحتلال,1400362027219095552,15.0,23.0,الاحتلال,اصابات باقتحام الاحتلال لمخيم عايدة في بيت لحم واعتقال فلسطينيا بالضفة صحيفة الرأي الأردن
6,شاعر إسباني دفع حياته ثمنا لاعترافه بفضل الثقافة العربية قصة العرب في الأندلس وبصمة تركوها على مدار ٨ قرون تعرف على القصة روافد,12,26,Loaded Language,دفع حياته ثمنا,1397946316941103105,12.0,26.0,دفع حياته ثمنا,شاعر إسباني دفع حياته ثمنا لاعترافه بفضل الثقافة العربية قصة العرب في الأندلس وبصمة تركوها على مدار ٨ قرون تعرف على القصة روافد
7,بين سام وعمار حروب ونزاعات تنشأ حتى اليوم بسبب انكار تركيا للإبادة الأرمنية شاهد الحلقة كاملة عبر الرابط شاهد الحرة,60,76,Loaded Language,للإبادة الأرمنية,1389489981031206912,59.0,75.0,للإبادة الأرمنية,بين سام وعمار حروب ونزاعات تنشأ حتى اليوم بسبب انكار تركيا للإبادة الأرمنية شاهد الحلقة كاملة عبر الرابط شاهد الحرة
8,في مشهد مدهش عاصفة قوية تضرب الجزائر شاهد سكاي,8,13,Loaded Language,مدهش,7083,8.0,12.0,مدهش,في مشهد مدهش عاصفة قوية تضرب الجزائر شاهد سكاي
9,عين اليمن تعز مقبنة صورة تبين حجم الفرح للسكان بوصول المقاتلين بعد تحرير مرتزقه الحوثي,76,82,Loaded Language,مرتزقه,1368858781296304129,73.0,79.0,مرتزقه,عين اليمن تعز مقبنة صورة تبين حجم الفرح للسكان بوصول المقاتلين بعد تحرير مرتزقه الحوثي
10,محمود ياسين فقد أول حب في عمره بحادث سيارة وخطفته عيون شهيره,48,53,Loaded Language,خطفته,1400211875011301377,44.0,49.0,خطفته,محمود ياسين فقد أول حب في عمره بحادث سيارة وخطفته عيون شهيره
11,باكستان حدث خطير في فلسطين يتطلب إرسال قوات,9,17,Loaded Language,حدث خطير,7331,8.0,16.0,حُدُوث خطير,باكستان حُدُوث خطير في فلسطين يتطلب إرسال قوات
12,انتخبوا من دمرها لاشرعية للاسد وانتخاباته,11,17,Loaded Language,دمرها,7069,11.0,16.0,دمرها,انتخبوا من دمرها لاشرعية للاسد وانتخاباته
